ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval
2017-11-19,2018-01-01,43,690,2017,11,19,7,2018,1,1,1,5
2017-11-19,2018-01-07,49,690,2017,11,19,7,2018,1,7,7,5
2017-11-19,2018-01-14,56,690,2017,11,19,7,2018,1,14,7,6
2017-11-19,2017-11-24,5,1230,2017,11,19,7,2017,11,24,5,1
2017-11-19,2017-12-01,12,1230,2017,11,19,7,2017,12,1,5,2
2017-11-19,2017-12-08,19,1230,2017,11,19,7,2017,12,8,5,2
2017-11-19,2017-12-15,26,1230,2017,11,19,7,2017,12,15,5,3
2017-11-19,2017-12-22,33,1230,2017,11,19,7,2017,12,22,5,4
2017-11-19,2017-12-29,40,1230,2017,11,19,7,2017,12,29,5,4
2017-11-19,2018-01-05,47,1240,2017,11,19,7,2018,1,5,5,5
2017-11-19,2018-01-12,54,1240,2017,11,19,7,2018,1,12,5,6
2017-11-20,2017-12-31,41,370,2017,11,20,1,2017,12,31,7,5
2017-11-20,2017-12-02,12,430,2017,11,20,1,2017,12,2,6,2
2017-11-20,2017-12-23,33,480,2017,11,20,1,2017,12,23,6,4
2017-11-20,2017-12-25,35,480,2017,11,20,1,2017,12,25,1,4
2017-11-20,2017-12-26,36,480,2017,11,20,1,2017,12,26,2,4
2017-11-20,2017-12-30,40,480,2017,11,20,1,2017,12,30,6,4
2017-11-20,2017-12-05,15,500,2017,11,20,1,2017,12,5,2,2
2017-11-20,2017-12-09,19,500,2017,11,20,1,2017,12,9,6,2
2017-11-20,2017-12-11,21,500,2017,11,20,1,2017,12,11,1,3
2017-11-20,2017-12-12,22,500,2017,11,20,1,2017,12,12,2,3
2017-11-20,2017-12-16,26,500,2017,11,20,1,2017,12,16,6,3
2017-11-20,2017-12-18,28,500,2017,11,20,1,2017,12,18,1,3
2017-11-20,2017-12-19,29,500,2017,11,20,1,2017,12,19,2,3
2017-11-20,2017-11-27,7,530,2017,11,20,1,2017,11,27,1,1
2017-11-20,2017-12-04,14,530,2017,11,20,1,2017,12,4,1,2
2017-11-20,2017-11-28,8,560,2017,11,20,1,2017,11,28,2,1
2017-11-20,2018-01-02,43,560,2017,11,20,1,2018,1,2,2,5
2017-11-20,2018-01-06,47,560,2017,11,20,1,2018,1,6,6,5
2017-11-20,2018-01-08,49,560,2017,11,20,1,2018,1,8,1,5
2017-11-20,2018-01-09,50,560,2017,11,20,1,2018,1,9,2,5
2017-11-20,2018-01-13,54,560,2017,11,20,1,2018,1,13,6,6
2017-11-20,2018-01-15,56,560,2017,11,20,1,2018,1,15,1,6
2017-11-20,2018-01-16,57,560,2017,11,20,1,2018,1,16,2,6
2017-11-20,2017-11-25,5,430,2017,11,20,1,2017,11,25,6,1
2017-11-20,2017-11-21,1,690,2017,11,20,1,2017,11,21,2,1
2017-11-20,2017-11-22,2,1060,2017,11,20,1,2017,11,22,3,1
2017-11-20,2017-11-23,3,1060,2017,11,20,1,2017,11,23,4,1
2017-11-20,2017-12-20,30,700,2017,11,20,1,2017,12,20,3,3
2017-11-20,2017-12-21,31,700,2017,11,20,1,2017,12,21,4,4
2017-11-20,2017-12-27,37,700,2017,11,20,1,2017,12,27,3,4
2017-11-20,2017-12-28,38,700,2017,11,20,1,2017,12,28,4,4
2017-11-20,2017-12-06,16,740,2017,11,20,1,2017,12,6,3,2
2017-11-20,2017-12-07,17,740,2017,11,20,1,2017,12,7,4,2
2017-11-20,2017-12-13,23,740,2017,11,20,1,2017,12,13,3,3
2017-11-20,2017-12-14,24,740,2017,11,20,1,2017,12,14,4,3
2017-11-20,2017-11-29,9,780,2017,11,20,1,2017,11,29,3,1
2017-11-20,2017-11-30,10,780,2017,11,20,1,2017,11,30,4,1
2017-11-20,2017-11-26,6,810,2017,11,20,1,2017,11,26,7,1
2017-11-20,2018-01-03,44,820,2017,11,20,1,2018,1,3,3,5
2017-11-20,2018-01-04,45,820,2017,11,20,1,2018,1,4,4,5
2017-11-20,2018-01-10,51,820,2017,11,20,1,2018,1,10,3,6
2017-11-20,2018-01-11,52,820,2017,11,20,1,2018,1,11,4,6
2017-11-20,2018-01-17,58,820,2017,11,20,1,2018,1,17,3,6
2017-11-20,2018-01-18,59,820,2017,11,20,1,2018,1,18,4,6
2017-11-20,2017-12-24,34,590,2017,11,20,1,2017,12,24,7,4
2017-11-20,2017-12-10,20,620,2017,11,20,1,2017,12,10,7,2
2017-11-20,2017-12-17,27,620,2017,11,20,1,2017,12,17,7,3
2017-11-20,2017-12-03,13,660,2017,11,20,1,2017,12,3,7,2
2017-11-20,2018-01-01,42,690,2017,11,20,1,2018,1,1,1,5
2017-11-20,2018-01-07,48,690,2017,11,20,1,2018,1,7,7,5
2017-11-20,2018-01-14,55,690,2017,11,20,1,2018,1,14,7,6
2017-11-20,2017-11-24,4,1230,2017,11,20,1,2017,11,24,5,1
2017-11-20,2017-12-01,11,1230,2017,11,20,1,2017,12,1,5,2
2017-11-20,2017-12-08,18,1230,2017,11,20,1,2017,12,8,5,2
2017-11-20,2017-12-15,25,1230,2017,11,20,1,2017,12,15,5,3
2017-11-20,2017-12-22,32,1230,2017,11,20,1,2017,12,22,5,4
2017-11-20,2017-12-29,39,1230,2017,11,20,1,2017,12,29,5,4
2017-11-20,2018-01-05,46,1240,2017,11,20,1,2018,1,5,5,5
2017-11-20,2018-01-12,53,1240,2017,11,20,1,2018,1,12,5,6
2017-11-20,2018-01-19,60,1240,2017,11,20,1,2018,1,19,5,6
2017-11-21,2017-12-31,40,370,2017,11,21,2,2017,12,31,7,4
2017-11-21,2017-12-02,11,430,2017,11,21,2,2017,12,2,6,2
2017-11-21,2017-12-30,39,430,2017,11,21,2,2017,12,30,6,4
2017-11-21,2017-12-23,32,480,2017,11,21,2,2017,12,23,6,4
2017-11-21,2017-12-25,34,480,2017,11,21,2,2017,12,25,1,4
2017-11-21,2017-12-26,35,480,2017,11,21,2,2017,12,26,2,4
2017-11-21,2017-12-09,18,500,2017,11,21,2,2017,12,9,6,2
2017-11-21,2017-12-11,20,500,2017,11,21,2,2017,12,11,1,2
2017-11-21,2017-12-12,21,500,2017,11,21,2,2017,12,12,2,3
2017-11-21,2017-12-16,25,500,2017,11,21,2,2017,12,16,6,3
2017-11-21,2017-12-18,27,500,2017,11,21,2,2017,12,18,1,3
2017-11-21,2017-12-19,28,500,2017,11,21,2,2017,12,19,2,3
2017-11-21,2017-11-28,7,530,2017,11,21,2,2017,11,28,2,1
2017-11-21,2017-12-04,13,530,2017,11,21,2,2017,12,4,1,2
2017-11-21,2017-12-05,14,530,2017,11,21,2,2017,12,5,2,2
2017-11-21,2018-01-02,42,560,2017,11,21,2,2018,1,2,2,5
2017-11-21,2018-01-06,46,560,2017,11,21,2,2018,1,6,6,5
2017-11-21,2018-01-08,48,560,2017,11,21,2,2018,1,8,1,5
2017-11-21,2018-01-09,49,560,2017,11,21,2,2018,1,9,2,5
2017-11-21,2018-01-13,53,560,2017,11,21,2,2018,1,13,6,6
2017-11-21,2018-01-15,55,560,2017,11,21,2,2018,1,15,1,6
2017-11-21,2018-01-16,56,560,2017,11,21,2,2018,1,16,2,6
2017-11-21,2018-01-20,60,560,2017,11,21,2,2018,1,20,6,6
2017-11-21,2017-11-25,4,430,2017,11,21,2,2017,11,25,6,1
2017-11-21,2017-11-26,5,690,2017,11,21,2,2017,11,26,7,1
2017-11-21,2017-11-27,6,690,2017,11,21,2,2017,11,27,1,1
2017-11-21,2017-11-22,1,1060,2017,11,21,2,2017,11,22,3,1
2017-11-21,2017-11-23,2,1060,2017,11,21,2,2017,11,23,4,1
2017-11-21,2017-12-21,30,700,2017,11,21,2,2017,12,21,4,3
2017-11-21,2017-12-27,36,700,2017,11,21,2,2017,12,27,3,4
2017-11-21,2017-12-28,37,700,2017,11,21,2,2017,12,28,4,4
2017-11-21,2017-12-06,15,740,2017,11,21,2,2017,12,6,3,2
2017-11-21,2017-12-07,16,740,2017,11,21,2,2017,12,7,4,2
2017-11-21,2017-12-13,22,740,2017,11,21,2,2017,12,13,3,3
2017-11-21,2017-12-14,23,740,2017,11,21,2,2017,12,14,4,3
2017-11-21,2017-12-20,29,740,2017,11,21,2,2017,12,20,3,3
2017-11-21,2017-11-29,8,780,2017,11,21,2,2017,11,29,3,1
2017-11-21,2017-11-30,9,780,2017,11,21,2,2017,11,30,4,1
2017-11-21,2018-01-03,43,820,2017,11,21,2,2018,1,3,3,5
2017-11-21,2018-01-04,44,820,2017,11,21,2,2018,1,4,4,5
2017-11-21,2018-01-10,50,820,2017,11,21,2,2018,1,10,3,5
2017-11-21,2018-01-11,51,820,2017,11,21,2,2018,1,11,4,6
2017-11-21,2018-01-17,57,820,2017,11,21,2,2018,1,17,3,6
2017-11-21,2018-01-18,58,820,2017,11,21,2,2018,1,18,4,6
2017-11-21,2017-12-24,33,590,2017,11,21,2,2017,12,24,7,4
2017-11-21,2017-12-10,19,620,2017,11,21,2,2017,12,10,7,2
2017-11-21,2017-12-17,26,620,2017,11,21,2,2017,12,17,7,3
2017-11-21,2017-12-03,12,660,2017,11,21,2,2017,12,3,7,2
2017-11-21,2018-01-01,41,690,2017,11,21,2,2018,1,1,1,5
2017-11-21,2018-01-07,47,690,2017,11,21,2,2018,1,7,7,5
2017-11-21,2018-01-14,54,690,2017,11,21,2,2018,1,14,7,6
2017-11-21,2017-11-24,3,1230,2017,11,21,2,2017,11,24,5,1
2017-11-21,2017-12-01,10,1230,2017,11,21,2,2017,12,1,5,1
2017-11-21,2017-12-08,17,1230,2017,11,21,2,2017,12,8,5,2
2017-11-21,2017-12-15,24,1230,2017,11,21,2,2017,12,15,5,3
2017-11-21,2017-12-22,31,1230,2017,11,21,2,2017,12,22,5,4
2017-11-21,2017-12-29,38,1230,2017,11,21,2,2017,12,29,5,4
2017-11-21,2018-01-05,45,1240,2017,11,21,2,2018,1,5,5,5
2017-11-21,2018-01-12,52,1240,2017,11,21,2,2018,1,12,5,6
2017-11-21,2018-01-19,59,1240,2017,11,21,2,2018,1,19,5,6
2017-11-22,2017-12-31,39,370,2017,11,22,3,2017,12,31,7,4
2017-11-22,2017-12-02,10,430,2017,11,22,3,2017,12,2,6,1
2017-11-22,2017-12-30,38,430,2017,11,22,3,2017,12,30,6,4
2017-11-22,2017-12-23,31,480,2017,11,22,3,2017,12,23,6,4
2017-11-22,2017-12-25,33,480,2017,11,22,3,2017,12,25,1,4
2017-11-22,2017-12-26,34,480,2017,11,22,3,2017,12,26,2,4
2017-11-22,2017-12-09,17,500,2017,11,22,3,2017,12,9,6,2
2017-11-22,2017-12-11,19,500,2017,11,22,3,2017,12,11,1,2
2017-11-22,2017-12-12,20,500,2017,11,22,3,2017,12,12,2,2
2017-11-22,2017-12-16,24,500,2017,11,22,3,2017,12,16,6,3
2017-11-22,2017-12-18,26,500,2017,11,22,3,2017,12,18,1,3
2017-11-22,2017-12-19,27,500,2017,11,22,3,2017,12,19,2,3
2017-11-22,2017-12-04,12,530,2017,11,22,3,2017,12,4,1,2
2017-11-22,2017-12-05,13,530,2017,11,22,3,2017,12,5,2,2
2017-11-22,2018-01-02,41,560,2017,11,22,3,2018,1,2,2,5
2017-11-22,2018-01-06,45,560,2017,11,22,3,2018,1,6,6,5
2017-11-22,2018-01-08,47,560,2017,11,22,3,2018,1,8,1,5
2017-11-22,2018-01-09,48,560,2017,11,22,3,2018,1,9,2,5
2017-11-22,2018-01-13,52,560,2017,11,22,3,2018,1,13,6,6
2017-11-22,2018-01-15,54,560,2017,11,22,3,2018,1,15,1,6
2017-11-22,2018-01-16,55,560,2017,11,22,3,2018,1,16,2,6
2017-11-22,2018-01-20,59,560,2017,11,22,3,2018,1,20,6,6
2017-11-22,2017-11-25,3,430,2017,11,22,3,2017,11,25,6,1
2017-11-22,2017-11-26,4,690,2017,11,22,3,2017,11,26,7,1
2017-11-22,2017-11-27,5,690,2017,11,22,3,2017,11,27,1,1
2017-11-22,2017-11-28,6,690,2017,11,22,3,2017,11,28,2,1
2017-11-22,2017-11-23,1,1060,2017,11,22,3,2017,11,23,4,1
2017-11-22,2017-12-27,35,700,2017,11,22,3,2017,12,27,3,4
2017-11-22,2017-12-28,36,700,2017,11,22,3,2017,12,28,4,4
2017-11-22,2017-12-07,15,740,2017,11,22,3,2017,12,7,4,2
2017-11-22,2017-12-13,21,740,2017,11,22,3,2017,12,13,3,3
2017-11-22,2017-12-14,22,740,2017,11,22,3,2017,12,14,4,3
2017-11-22,2017-12-20,28,740,2017,11,22,3,2017,12,20,3,3
2017-11-22,2017-12-21,29,740,2017,11,22,3,2017,12,21,4,3
2017-11-22,2017-11-29,7,780,2017,11,22,3,2017,11,29,3,1
2017-11-22,2017-11-30,8,780,2017,11,22,3,2017,11,30,4,1
2017-11-22,2017-12-06,14,780,2017,11,22,3,2017,12,6,3,2
2017-11-22,2018-01-03,42,820,2017,11,22,3,2018,1,3,3,5
2017-11-22,2018-01-04,43,820,2017,11,22,3,2018,1,4,4,5
2017-11-22,2018-01-10,49,820,2017,11,22,3,2018,1,10,3,5
2017-11-22,2018-01-11,50,820,2017,11,22,3,2018,1,11,4,5
2017-11-22,2018-01-17,56,820,2017,11,22,3,2018,1,17,3,6
2017-11-22,2018-01-18,57,820,2017,11,22,3,2018,1,18,4,6
2017-11-22,2017-12-24,32,590,2017,11,22,3,2017,12,24,7,4
2017-11-22,2017-12-10,18,620,2017,11,22,3,2017,12,10,7,2
2017-11-22,2017-12-17,25,620,2017,11,22,3,2017,12,17,7,3
2017-11-22,2017-12-03,11,660,2017,11,22,3,2017,12,3,7,2
2017-11-22,2018-01-01,40,690,2017,11,22,3,2018,1,1,1,4
2017-11-22,2018-01-07,46,690,2017,11,22,3,2018,1,7,7,5
2017-11-22,2018-01-14,53,690,2017,11,22,3,2018,1,14,7,6
2017-11-22,2018-01-21,60,690,2017,11,22,3,2018,1,21,7,6
2017-11-22,2017-11-24,2,1230,2017,11,22,3,2017,11,24,5,1
2017-11-22,2017-12-01,9,1230,2017,11,22,3,2017,12,1,5,1
2017-11-22,2017-12-08,16,1230,2017,11,22,3,2017,12,8,5,2
2017-11-22,2017-12-15,23,1230,2017,11,22,3,2017,12,15,5,3
2017-11-22,2017-12-22,30,1230,2017,11,22,3,2017,12,22,5,3
2017-11-22,2017-12-29,37,1230,2017,11,22,3,2017,12,29,5,4
2017-11-22,2018-01-05,44,1240,2017,11,22,3,2018,1,5,5,5
2017-11-22,2018-01-12,51,1240,2017,11,22,3,2018,1,12,5,6
2017-11-22,2018-01-19,58,1240,2017,11,22,3,2018,1,19,5,6
2017-11-23,2017-12-31,38,370,2017,11,23,4,2017,12,31,7,4
2017-11-23,2017-12-02,9,430,2017,11,23,4,2017,12,2,6,1
2017-11-23,2017-12-30,37,430,2017,11,23,4,2017,12,30,6,4
2017-11-23,2017-12-23,30,480,2017,11,23,4,2017,12,23,6,3
2017-11-23,2017-12-25,32,480,2017,11,23,4,2017,12,25,1,4
2017-11-23,2017-12-26,33,480,2017,11,23,4,2017,12,26,2,4
2017-11-23,2017-12-09,16,500,2017,11,23,4,2017,12,9,6,2
2017-11-23,2017-12-11,18,500,2017,11,23,4,2017,12,11,1,2
2017-11-23,2017-12-12,19,500,2017,11,23,4,2017,12,12,2,2
2017-11-23,2017-12-16,23,500,2017,11,23,4,2017,12,16,6,3
2017-11-23,2017-12-18,25,500,2017,11,23,4,2017,12,18,1,3
2017-11-23,2017-12-19,26,500,2017,11,23,4,2017,12,19,2,3
2017-11-23,2017-12-04,11,530,2017,11,23,4,2017,12,4,1,2
2017-11-23,2017-12-05,12,530,2017,11,23,4,2017,12,5,2,2
2017-11-23,2018-01-02,40,560,2017,11,23,4,2018,1,2,2,4
2017-11-23,2018-01-06,44,560,2017,11,23,4,2018,1,6,6,5
2017-11-23,2018-01-08,46,560,2017,11,23,4,2018,1,8,1,5
2017-11-23,2018-01-09,47,560,2017,11,23,4,2018,1,9,2,5
2017-11-23,2018-01-13,51,560,2017,11,23,4,2018,1,13,6,6
2017-11-23,2018-01-15,53,560,2017,11,23,4,2018,1,15,1,6
2017-11-23,2018-01-16,54,560,2017,11,23,4,2018,1,16,2,6
2017-11-23,2018-01-20,58,560,2017,11,23,4,2018,1,20,6,6
2017-11-23,2018-01-22,60,560,2017,11,23,4,2018,1,22,1,6
2017-11-23,2017-11-25,2,430,2017,11,23,4,2017,11,25,6,1
2017-11-23,2017-11-26,3,690,2017,11,23,4,2017,11,26,7,1
2017-11-23,2017-11-27,4,690,2017,11,23,4,2017,11,27,1,1
2017-11-23,2017-11-28,5,690,2017,11,23,4,2017,11,28,2,1
2017-11-23,2017-12-27,34,700,2017,11,23,4,2017,12,27,3,4
2017-11-23,2017-12-28,35,700,2017,11,23,4,2017,12,28,4,4
2017-11-23,2017-12-13,20,740,2017,11,23,4,2017,12,13,3,2
2017-11-23,2017-12-14,21,740,2017,11,23,4,2017,12,14,4,3
2017-11-23,2017-12-20,27,740,2017,11,23,4,2017,12,20,3,3
2017-11-23,2017-12-21,28,740,2017,11,23,4,2017,12,21,4,3
2017-11-23,2017-11-30,7,780,2017,11,23,4,2017,11,30,4,1
2017-11-23,2017-12-06,13,780,2017,11,23,4,2017,12,6,3,2
2017-11-23,2017-12-07,14,780,2017,11,23,4,2017,12,7,4,2
2017-11-23,2017-11-29,6,810,2017,11,23,4,2017,11,29,3,1
2017-11-23,2018-01-03,41,820,2017,11,23,4,2018,1,3,3,5
2017-11-23,2018-01-04,42,820,2017,11,23,4,2018,1,4,4,5
2017-11-23,2018-01-10,48,820,2017,11,23,4,2018,1,10,3,5
2017-11-23,2018-01-11,49,820,2017,11,23,4,2018,1,11,4,5
2017-11-23,2018-01-17,55,820,2017,11,23,4,2018,1,17,3,6
2017-11-23,2018-01-18,56,820,2017,11,23,4,2018,1,18,4,6
2017-11-23,2017-12-24,31,590,2017,11,23,4,2017,12,24,7,4
2017-11-23,2017-12-10,17,620,2017,11,23,4,2017,12,10,7,2
2017-11-23,2017-12-17,24,620,2017,11,23,4,2017,12,17,7,3
2017-11-23,2017-12-03,10,660,2017,11,23,4,2017,12,3,7,1
2017-11-23,2018-01-01,39,690,2017,11,23,4,2018,1,1,1,4
2017-11-23,2018-01-07,45,690,2017,11,23,4,2018,1,7,7,5
2017-11-23,2018-01-14,52,690,2017,11,23,4,2018,1,14,7,6
2017-11-23,2018-01-21,59,690,2017,11,23,4,2018,1,21,7,6
2017-11-23,2017-11-24,1,1230,2017,11,23,4,2017,11,24,5,1
2017-11-23,2017-12-01,8,1230,2017,11,23,4,2017,12,1,5,1
2017-11-23,2017-12-08,15,1230,2017,11,23,4,2017,12,8,5,2
2017-11-23,2017-12-15,22,1230,2017,11,23,4,2017,12,15,5,3
2017-11-23,2017-12-22,29,1230,2017,11,23,4,2017,12,22,5,3
2017-11-23,2017-12-29,36,1230,2017,11,23,4,2017,12,29,5,4
2017-11-23,2018-01-05,43,1240,2017,11,23,4,2018,1,5,5,5
2017-11-23,2018-01-12,50,1240,2017,11,23,4,2018,1,12,5,5
2017-11-23,2018-01-19,57,1240,2017,11,23,4,2018,1,19,5,6
2017-11-24,2017-12-31,37,370,2017,11,24,5,2017,12,31,7,4
2017-11-24,2017-12-02,8,430,2017,11,24,5,2017,12,2,6,1
2017-11-24,2017-12-30,36,430,2017,11,24,5,2017,12,30,6,4
2017-11-24,2017-12-25,31,480,2017,11,24,5,2017,12,25,1,4
2017-11-24,2017-12-26,32,480,2017,11,24,5,2017,12,26,2,4
2017-11-24,2017-12-09,15,500,2017,11,24,5,2017,12,9,6,2
2017-11-24,2017-12-11,17,500,2017,11,24,5,2017,12,11,1,2
2017-11-24,2017-12-12,18,500,2017,11,24,5,2017,12,12,2,2
2017-11-24,2017-12-16,22,500,2017,11,24,5,2017,12,16,6,3
2017-11-24,2017-12-18,24,500,2017,11,24,5,2017,12,18,1,3
2017-11-24,2017-12-19,25,500,2017,11,24,5,2017,12,19,2,3
2017-11-24,2017-12-23,29,500,2017,11,24,5,2017,12,23,6,3
2017-11-24,2017-12-04,10,530,2017,11,24,5,2017,12,4,1,1
2017-11-24,2017-12-05,11,530,2017,11,24,5,2017,12,5,2,2
2017-11-24,2018-01-02,39,560,2017,11,24,5,2018,1,2,2,4
2017-11-24,2018-01-06,43,560,2017,11,24,5,2018,1,6,6,5
2017-11-24,2018-01-08,45,560,2017,11,24,5,2018,1,8,1,5
2017-11-24,2018-01-09,46,560,2017,11,24,5,2018,1,9,2,5
2017-11-24,2018-01-13,50,560,2017,11,24,5,2018,1,13,6,5
2017-11-24,2018-01-15,52,560,2017,11,24,5,2018,1,15,1,6
2017-11-24,2018-01-16,53,560,2017,11,24,5,2018,1,16,2,6
2017-11-24,2018-01-20,57,560,2017,11,24,5,2018,1,20,6,6
2017-11-24,2018-01-22,59,560,2017,11,24,5,2018,1,22,1,6
2017-11-24,2018-01-23,60,560,2017,11,24,5,2018,1,23,2,6
2017-11-24,2017-11-25,1,430,2017,11,24,5,2017,11,25,6,1
2017-11-24,2017-11-26,2,690,2017,11,24,5,2017,11,26,7,1
2017-11-24,2017-11-27,3,690,2017,11,24,5,2017,11,27,1,1
2017-11-24,2017-11-28,4,690,2017,11,24,5,2017,11,28,2,1
2017-11-24,2017-12-27,33,700,2017,11,24,5,2017,12,27,3,4
2017-11-24,2017-12-28,34,700,2017,11,24,5,2017,12,28,4,4
2017-11-24,2017-12-13,19,740,2017,11,24,5,2017,12,13,3,2
2017-11-24,2017-12-14,20,740,2017,11,24,5,2017,12,14,4,2
2017-11-24,2017-12-20,26,740,2017,11,24,5,2017,12,20,3,3
2017-11-24,2017-12-21,27,740,2017,11,24,5,2017,12,21,4,3
2017-11-24,2017-12-06,12,780,2017,11,24,5,2017,12,6,3,2
2017-11-24,2017-12-07,13,780,2017,11,24,5,2017,12,7,4,2
2017-11-24,2017-11-29,5,810,2017,11,24,5,2017,11,29,3,1
2017-11-24,2017-11-30,6,810,2017,11,24,5,2017,11,30,4,1
2017-11-24,2018-01-03,40,820,2017,11,24,5,2018,1,3,3,4
2017-11-24,2018-01-04,41,820,2017,11,24,5,2018,1,4,4,5
2017-11-24,2018-01-10,47,820,2017,11,24,5,2018,1,10,3,5
2017-11-24,2018-01-11,48,820,2017,11,24,5,2018,1,11,4,5
2017-11-24,2018-01-17,54,820,2017,11,24,5,2018,1,17,3,6
2017-11-24,2018-01-18,55,820,2017,11,24,5,2018,1,18,4,6
2017-11-24,2017-12-24,30,590,2017,11,24,5,2017,12,24,7,3
2017-11-24,2017-12-10,16,620,2017,11,24,5,2017,12,10,7,2
2017-11-24,2017-12-17,23,620,2017,11,24,5,2017,12,17,7,3
2017-11-24,2017-12-03,9,660,2017,11,24,5,2017,12,3,7,1
2017-11-24,2018-01-01,38,690,2017,11,24,5,2018,1,1,1,4
2017-11-24,2018-01-07,44,690,2017,11,24,5,2018,1,7,7,5
2017-11-24,2018-01-14,51,690,2017,11,24,5,2018,1,14,7,6
2017-11-24,2018-01-21,58,690,2017,11,24,5,2018,1,21,7,6
2017-11-24,2017-12-01,7,1230,2017,11,24,5,2017,12,1,5,1
2017-11-24,2017-12-08,14,1230,2017,11,24,5,2017,12,8,5,2
2017-11-24,2017-12-15,21,1230,2017,11,24,5,2017,12,15,5,3
2017-11-24,2017-12-22,28,1230,2017,11,24,5,2017,12,22,5,3
2017-11-24,2017-12-29,35,1230,2017,11,24,5,2017,12,29,5,4
2017-11-24,2018-01-05,42,1240,2017,11,24,5,2018,1,5,5,5
2017-11-24,2018-01-12,49,1240,2017,11,24,5,2018,1,12,5,5
2017-11-24,2018-01-19,56,1240,2017,11,24,5,2018,1,19,5,6
2017-11-25,2017-12-31,36,370,2017,11,25,6,2017,12,31,7,4
2017-11-25,2017-12-02,7,430,2017,11,25,6,2017,12,2,6,1
2017-11-25,2017-12-30,35,430,2017,11,25,6,2017,12,30,6,4
2017-11-25,2017-11-30,5,930,2017,11,25,6,2017,11,30,4,1
2017-11-25,2017-12-25,30,480,2017,11,25,6,2017,12,25,1,3
2017-11-25,2017-12-26,31,480,2017,11,25,6,2017,12,26,2,4
2017-11-25,2017-12-11,16,500,2017,11,25,6,2017,12,11,1,2
2017-11-25,2017-12-12,17,500,2017,11,25,6,2017,12,12,2,2
2017-11-25,2017-12-16,21,500,2017,11,25,6,2017,12,16,6,3
2017-11-25,2017-12-18,23,500,2017,11,25,6,2017,12,18,1,3
2017-11-25,2017-12-19,24,500,2017,11,25,6,2017,12,19,2,3
2017-11-25,2017-12-23,28,500,2017,11,25,6,2017,12,23,6,3
2017-11-25,2017-12-04,9,530,2017,11,25,6,2017,12,4,1,1
2017-11-25,2017-12-05,10,530,2017,11,25,6,2017,12,5,2,1
2017-11-25,2017-12-09,14,530,2017,11,25,6,2017,12,9,6,2
2017-11-25,2018-01-02,38,560,2017,11,25,6,2018,1,2,2,4
2017-11-25,2018-01-06,42,560,2017,11,25,6,2018,1,6,6,5
2017-11-25,2018-01-08,44,560,2017,11,25,6,2018,1,8,1,5
2017-11-25,2018-01-09,45,560,2017,11,25,6,2018,1,9,2,5
2017-11-25,2018-01-13,49,560,2017,11,25,6,2018,1,13,6,5
2017-11-25,2018-01-15,51,560,2017,11,25,6,2018,1,15,1,6
2017-11-25,2018-01-16,52,560,2017,11,25,6,2018,1,16,2,6
2017-11-25,2018-01-20,56,560,2017,11,25,6,2018,1,20,6,6
2017-11-25,2018-01-22,58,560,2017,11,25,6,2018,1,22,1,6
2017-11-25,2018-01-23,59,560,2017,11,25,6,2018,1,23,2,6
2017-11-25,2017-11-27,2,690,2017,11,25,6,2017,11,27,1,1
2017-11-25,2017-11-28,3,690,2017,11,25,6,2017,11,28,2,1
2017-11-25,2017-11-26,1,1060,2017,11,25,6,2017,11,26,7,1
2017-11-25,2017-11-29,4,1060,2017,11,25,6,2017,11,29,3,1
2017-11-25,2017-12-27,32,700,2017,11,25,6,2017,12,27,3,4
2017-11-25,2017-12-28,33,700,2017,11,25,6,2017,12,28,4,4
2017-11-25,2017-12-13,18,740,2017,11,25,6,2017,12,13,3,2
2017-11-25,2017-12-14,19,740,2017,11,25,6,2017,12,14,4,2
2017-11-25,2017-12-20,25,740,2017,11,25,6,2017,12,20,3,3
2017-11-25,2017-12-21,26,740,2017,11,25,6,2017,12,21,4,3
2017-11-25,2017-12-06,11,780,2017,11,25,6,2017,12,6,3,2
2017-11-25,2017-12-07,12,780,2017,11,25,6,2017,12,7,4,2
2017-11-25,2018-01-03,39,820,2017,11,25,6,2018,1,3,3,4
2017-11-25,2018-01-04,40,820,2017,11,25,6,2018,1,4,4,4
2017-11-25,2018-01-10,46,820,2017,11,25,6,2018,1,10,3,5
2017-11-25,2018-01-11,47,820,2017,11,25,6,2018,1,11,4,5
2017-11-25,2018-01-17,53,820,2017,11,25,6,2018,1,17,3,6
2017-11-25,2018-01-18,54,820,2017,11,25,6,2018,1,18,4,6
2017-11-25,2018-01-24,60,820,2017,11,25,6,2018,1,24,3,6
2017-11-25,2017-12-10,15,620,2017,11,25,6,2017,12,10,7,2
2017-11-25,2017-12-17,22,620,2017,11,25,6,2017,12,17,7,3
2017-11-25,2017-12-24,29,620,2017,11,25,6,2017,12,24,7,3
2017-11-25,2017-12-03,8,660,2017,11,25,6,2017,12,3,7,1
2017-11-25,2018-01-01,37,690,2017,11,25,6,2018,1,1,1,4
2017-11-25,2018-01-07,43,690,2017,11,25,6,2018,1,7,7,5
2017-11-25,2018-01-14,50,690,2017,11,25,6,2018,1,14,7,5
2017-11-25,2018-01-21,57,690,2017,11,25,6,2018,1,21,7,6
2017-11-25,2017-12-01,6,1230,2017,11,25,6,2017,12,1,5,1
