grab_date,flight_date,remain_day,flight_no,start_airport,arrival_airport,DC_CABIN,DC_PRICE
2017/4/30,2017/5/28,28,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/5/31,31,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/10,41,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/11,42,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/8,39,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/1,32,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/5,36,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/2,33,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/4,35,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/6,37,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/12,43,CA1883,PEK,SHA,\N,\N
2017/4/30,2017/6/3,34,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/2,1,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/9,8,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/3,2,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/6,5,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/8,7,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/5,4,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/10,9,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/17,16,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/7,6,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/11,10,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/13,12,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/18,17,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/16,15,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/15,14,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/23,22,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/28,27,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/1,31,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/21,20,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/8,38,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/7,37,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/6,36,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/22,21,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/5,35,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/25,24,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/26,25,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/24,23,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/29,28,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/27,26,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/31,30,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/3,33,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/5/30,29,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/4,34,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/10,40,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/2,32,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/11,41,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/13,43,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/12,42,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/14,44,CA1883,PEK,SHA,\N,\N
2017/5/1,2017/6/15,45,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/5,3,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/4,2,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/3,1,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/6,4,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/9,7,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/29,27,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/15,13,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/12,10,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/27,25,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/10,8,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/21,19,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/18,16,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/11,9,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/16,14,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/28,26,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/31,29,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/2,31,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/23,21,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/1,30,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/3,32,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/26,24,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/24,22,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/20,18,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/22,20,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/7,36,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/5,34,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/16,45,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/13,42,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/15,44,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/17,15,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/6,35,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/5/30,28,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/4,33,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/9,38,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/11,40,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/12,41,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/14,43,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/10,39,CA1883,PEK,SHA,\N,\N
2017/5/2,2017/6/8,37,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/6,3,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/7,4,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/11,8,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/17,14,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/8,5,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/9,6,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/14,11,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/31,28,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/16,13,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/13,10,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/2,30,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/6,34,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/29,26,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/12,40,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/7,35,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/24,21,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/4,32,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/3,31,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/25,22,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/20,17,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/26,23,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/22,19,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/23,20,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/21,18,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/10,7,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/30,27,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/13,41,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/8,36,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/5,2,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/15,43,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/5/27,24,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/14,42,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/11,39,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/17,45,CA1883,PEK,SHA,\N,\N
2017/5/3,2017/6/16,44,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/7,3,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/16,12,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/13,9,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/8,4,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/9,5,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/12,8,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/15,11,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/11,7,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/27,23,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/10,6,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/29,25,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/31,27,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/22,18,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/4,31,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/23,19,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/12,39,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/20,16,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/21,17,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/18,14,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/17,44,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/30,26,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/26,22,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/5,32,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/7,34,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/8,35,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/6,33,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/1,28,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/15,42,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/2,29,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/18,45,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/16,43,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/9,36,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/10,37,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/3,30,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/28,24,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/11,38,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/14,41,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/5/17,13,CA1883,PEK,SHA,\N,\N
2017/5/4,2017/6/13,40,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/12,7,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/15,10,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/6,1,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/13,8,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/23,18,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/18,13,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/21,16,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/11,6,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/10,5,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/16,11,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/14,9,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/20,15,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/22,17,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/8,34,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/25,20,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/7,33,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/26,21,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/27,22,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/24,19,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/10,36,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/4,30,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/31,26,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/28,23,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/29,24,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/5/30,25,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/2,28,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/9,35,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/1,27,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/16,42,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/15,41,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/19,45,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/12,38,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/13,39,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/18,44,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/17,43,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/5,31,CA1883,PEK,SHA,\N,\N
2017/5/5,2017/6/6,32,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/10,4,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/9,3,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/14,8,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/13,7,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/16,10,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/24,18,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/23,17,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/20,14,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/25,19,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/21,15,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/22,16,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/28,22,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/26,20,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/31,25,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/29,23,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/1,26,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/3,28,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/27,21,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/8,33,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/4,29,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/5,30,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/11,36,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/6,31,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/16,41,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/9,34,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/15,40,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/10,35,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/20,45,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/5/17,11,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/17,42,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/18,43,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/19,44,CA1883,PEK,SHA,\N,\N
2017/5/6,2017/6/7,32,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/9,2,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/10,3,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/13,6,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/11,4,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/20,13,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/18,11,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/15,8,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/11,35,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/7,31,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/17,10,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/22,15,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/24,17,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/27,20,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/23,16,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/25,18,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/30,23,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/14,38,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/18,42,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/26,19,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/8,1,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/2,26,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/20,44,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/1,25,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/29,22,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/5/14,7,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/13,37,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/10,34,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/12,36,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/6,30,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/19,43,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/3,27,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/4,28,CA1883,PEK,SHA,\N,\N
2017/5/7,2017/6/21,45,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/11,3,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/16,8,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/17,9,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/18,10,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/23,15,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/12,4,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/22,14,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/25,17,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/9,1,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/14,6,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/10,2,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/13,5,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/7,30,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/6,29,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/8,31,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/27,19,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/21,13,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/2,25,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/26,18,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/30,22,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/4,27,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/1,24,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/3,26,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/31,23,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/10,33,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/12,35,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/11,34,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/9,32,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/13,36,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/14,37,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/5/28,20,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/17,40,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/20,43,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/21,44,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/18,41,CA1883,PEK,SHA,\N,\N
2017/5/8,2017/6/22,45,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/10,1,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/12,3,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/18,9,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/20,11,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/25,16,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/26,17,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/27,18,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/29,20,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/8,30,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/16,7,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/24,15,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/14,36,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/11,2,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/23,14,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/15,6,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/22,13,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/18,40,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/28,19,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/20,42,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/5,27,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/2,24,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/14,5,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/10,32,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/4,26,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/13,35,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/11,33,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/17,39,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/15,37,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/12,34,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/16,38,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/9,31,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/30,21,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/1,23,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/5/17,8,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/6,28,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/23,45,CA1883,PEK,SHA,\N,\N
2017/5/9,2017/6/19,41,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/14,4,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/17,7,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/16,6,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/20,10,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/13,3,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/29,19,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/11,1,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/12,2,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/18,8,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/15,5,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/4,25,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/12,33,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/8,29,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/25,15,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/10,31,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/13,34,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/21,42,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/24,45,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/18,39,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/22,12,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/24,14,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/23,44,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/30,20,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/3,24,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/2,23,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/31,21,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/5/28,18,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/9,30,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/11,32,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/5,26,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/1,22,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/14,35,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/17,38,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/16,37,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/20,41,CA1883,PEK,SHA,\N,\N
2017/5/10,2017/6/19,40,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/13,2,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/15,4,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/25,14,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/23,12,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/24,13,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/29,18,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/31,20,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/12,1,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/2,22,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/1,21,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/15,35,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/4,24,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/14,3,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/20,9,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/21,10,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/12,32,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/26,15,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/28,17,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/20,40,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/17,6,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/5/30,19,CA1883,PEK,SHA,\N,\N
2017/5/11,2017/6/22,42,CA1883,PEK,SHA,\N,\N
